"authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","videoId","textDisplay","textOriginal","canRate","viewerRating","likeCount","publishedAt","updatedAt","id","parentId","moderationStatus"
"Sunset Hobi","https://yt3.ggpht.com/-_by8WlyFTTM/AAAAAAAAAAI/AAAAAAAAAAA/U9nF_qQNOOg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC3NdTd2Ulhy83N1ymqEVJvQ","UC3NdTd2Ulhy83N1ymqEVJvQ","jf0ZtZ8CVkk","best be having my food or I’ll be pissed","best be having my food or I’ll be pissed","TRUE","none","0","2019-03-10T11:57:06.000Z","2019-03-10T11:57:06.000Z","UgxrQrEhCFNmEEoyrUp4AaABAg",NA,NA
"Jadden","https://yt3.ggpht.com/-UwzmCZTlfOo/AAAAAAAAAAI/AAAAAAAAAAA/-S1WSN8LkvM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCnSTfEKhjS7sE0dQ9mQYmLw","UCnSTfEKhjS7sE0dQ9mQYmLw","jf0ZtZ8CVkk","Anyone want to go there and just relax while drinking coffee or tea :)","Anyone want to go there and just relax while drinking coffee or tea :)","TRUE","none","3","2019-03-10T11:38:53.000Z","2019-03-10T11:38:53.000Z","Ugw9JGjle5Ln63Q_MsZ4AaABAg",NA,NA
"Batmin yoongi","https://yt3.ggpht.com/-wp6ZyasJ3cs/AAAAAAAAAAI/AAAAAAAAAAA/eQdrYbEkLtc/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCzD_9R6t3M4AKmgkn0ygh-Q","UCzD_9R6t3M4AKmgkn0ygh-Q","jf0ZtZ8CVkk","Indeed the most beautiful","Indeed the most beautiful","TRUE","none","0","2019-03-10T10:43:20.000Z","2019-03-10T10:43:20.000Z","UgzDdp8SsUEAuahmJOh4AaABAg",NA,NA
"Phillip Leong","https://yt3.ggpht.com/-6BOHala-6zw/AAAAAAAAAAI/AAAAAAAAAAA/e4pu0ITE0Bk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC4bY2V5xPOmxHqfaP0QJoxg","UC4bY2V5xPOmxHqfaP0QJoxg","jf0ZtZ8CVkk","It&#39;s funny how they try so hard to hide the fact it&#39;s a Starbucks. There&#39;s no original logo anywhere and the only place you find the words Starbucks is in tiny writing on the cups.","It's funny how they try so hard to hide the fact it's a Starbucks. There's no original logo anywhere and the only place you find the words Starbucks is in tiny writing on the cups.","TRUE","none","0","2019-03-10T09:48:23.000Z","2019-03-10T09:48:23.000Z","UgxYBTpJTT5a8FqX5DF4AaABAg",NA,NA
"iAmPj","https://yt3.ggpht.com/-itGiibRKjaA/AAAAAAAAAAI/AAAAAAAAAAA/0JBjQqAlaHo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCXvmICmet02oV1w6QfWJdOA","UCXvmICmet02oV1w6QfWJdOA","jf0ZtZ8CVkk","I dont think this is a starbucks ........","I dont think this is a starbucks ........","TRUE","none","0","2019-03-10T09:31:18.000Z","2019-03-10T09:31:18.000Z","UgwEbCipTKU0eHiatot4AaABAg",NA,NA
"NaturalSouthernBelle","https://yt3.ggpht.com/-0yrUh-v28DY/AAAAAAAAAAI/AAAAAAAAAAA/GirHnf-zl3o/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC0SQK8pogSqDy_TuENQV7VA","UC0SQK8pogSqDy_TuENQV7VA","jf0ZtZ8CVkk","Funny how every country has high standards of American Mande brands ( 7 Eleven and Starbucks) but then in America we just get cheap crap just so they can save money. <U+0001F611><U+0001F611><U+0001F611>","Funny how every country has high standards of American Mande brands ( 7 Eleven and Starbucks) but then in America we just get cheap crap just so they can save money. <U+0001F611><U+0001F611><U+0001F611>","TRUE","none","1","2019-03-10T08:59:18.000Z","2019-03-10T08:59:18.000Z","Ugx5L-kL9MDLpgsa41x4AaABAg",NA,NA
"Raffaele Vitale","https://yt3.ggpht.com/-GgPBFsMrVxM/AAAAAAAAAAI/AAAAAAAAAAA/7XT-OGMsGwE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UChOkUSGKATEG9g9ROexDdfw","UChOkUSGKATEG9g9ROexDdfw","jf0ZtZ8CVkk","Dear Claudia, the glass of water serves to prepare the mouth to the taste of coffee and it is usually taken before the coffee! Otherwise you will lose the flavour!","Dear Claudia, the glass of water serves to prepare the mouth to the taste of coffee and it is usually taken before the coffee! Otherwise you will lose the flavour!","TRUE","none","3","2019-03-10T08:16:07.000Z","2019-03-10T08:16:07.000Z","Ugxrk7BMblimXcZy-SZ4AaABAg",NA,NA
"Je s","https://yt3.ggpht.com/-mKYIwgxcZws/AAAAAAAAAAI/AAAAAAAAAAA/GqpisVOnzRQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCuCV41pQdBGiTgT_Y1730Aw","UCuCV41pQdBGiTgT_Y1730Aw","jf0ZtZ8CVkk","F u Starbucks.  You knowingly give the rest of the world crap and make this real store just to not piss off Italians.  Give everybody your best effort, not just one store","F u Starbucks.  You knowingly give the rest of the world crap and make this real store just to not piss off Italians.  Give everybody your best effort, not just one store","TRUE","none","15","2019-03-10T06:55:25.000Z","2019-03-10T06:55:25.000Z","UgyMBSNiMQBtCIDJEVZ4AaABAg",NA,NA
"Snowflake81101","https://yt3.ggpht.com/-n7agTXtB1Oc/AAAAAAAAAAI/AAAAAAAAAAA/tcZWYpz891Q/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC2BNBCR2F5Yh1p2s0_Of2Qg","UC2BNBCR2F5Yh1p2s0_Of2Qg","jf0ZtZ8CVkk","Time to head to Italy","Time to head to Italy","TRUE","none","0","2019-03-10T06:26:16.000Z","2019-03-10T06:26:16.000Z","UgwVFOqVm0BqyH2b1gd4AaABAg",NA,NA
"A A","https://yt3.ggpht.com/-nprpHWRwZgw/AAAAAAAAAAI/AAAAAAAAAAA/sbxZac7fVd0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCIgQbNqq0ifdTgSw-qgOH6A","UCIgQbNqq0ifdTgSw-qgOH6A","jf0ZtZ8CVkk","So money wins again.  Sellouts to all ur wonderful ORIGINAL Italian coffee shops d cafes!","So money wins again.  Sellouts to all ur wonderful ORIGINAL Italian coffee shops d cafes!","TRUE","none","0","2019-03-10T03:49:49.000Z","2019-03-10T03:49:49.000Z","UgxEOJLWQ2xQIDD9Xpd4AaABAg",NA,NA
"jpmarie9","https://yt3.ggpht.com/-qRcBxzXdN24/AAAAAAAAAAI/AAAAAAAAAAA/TmnVG1F6BIk/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCJ4gui2UhywrlTBJl69vvWg","UCJ4gui2UhywrlTBJl69vvWg","jf0ZtZ8CVkk","So... basically, America gets garbage sugar, over processed, over priced Starbucks like all our other chains and Italy get quality.","So... basically, America gets garbage sugar, over processed, over priced Starbucks like all our other chains and Italy get quality.","TRUE","none","16","2019-03-10T03:28:24.000Z","2019-03-10T03:28:24.000Z","Ugyg27HZmOk5cZywoxd4AaABAg",NA,NA
"Cotton Cookie","https://yt3.ggpht.com/-3B2Lw-BWcx8/AAAAAAAAAAI/AAAAAAAAAAA/hANrcZdNnSE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC7FZy5p8t6lUUn2GnEd_FOw","UC7FZy5p8t6lUUn2GnEd_FOw","jf0ZtZ8CVkk","OMGGGGG I want to go to here","OMGGGGG I want to go to here","TRUE","none","0","2019-03-10T02:05:50.000Z","2019-03-10T02:05:50.000Z","UgyZWQoA6zh_OlLB7Kt4AaABAg",NA,NA
"Michele Bianchi","https://yt3.ggpht.com/-o2GPqms1qtg/AAAAAAAAAAI/AAAAAAAAAAA/IsN-U3nobxE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCL5BT0Dpd12p9KKlsXIUf_g","UCL5BT0Dpd12p9KKlsXIUf_g","jf0ZtZ8CVkk","They can try all they want but it will be out of business within a few years.","They can try all they want but it will be out of business within a few years.","TRUE","none","0","2019-03-10T01:11:50.000Z","2019-03-10T01:11:50.000Z","UgxrQt3LW9G4UUz0Lo14AaABAg",NA,NA
"Alessandro Milano","https://yt3.ggpht.com/-xSy3Ds5dXVw/AAAAAAAAAAI/AAAAAAAAAAA/_g2_qrLL_lo/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC7UnUa275URfyiKNUvyM4Ww","UC7UnUa275URfyiKNUvyM4Ww","jf0ZtZ8CVkk","It&#39;s actually the opposite, you have to drink the water before the coffee to cleanse the palate, so you can taste and feel flavour and aroma.","It's actually the opposite, you have to drink the water before the coffee to cleanse the palate, so you can taste and feel flavour and aroma.","TRUE","none","1","2019-03-10T00:51:34.000Z","2019-03-10T00:51:34.000Z","Ugzv5gOcvr-wKpQURF94AaABAg",NA,NA
"array s","https://yt3.ggpht.com/-mRZrHb2e2ZA/AAAAAAAAAAI/AAAAAAAAAAA/Nozv38cQTLM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCOzNCE641et585vIWzGGKDw","UCOzNCE641et585vIWzGGKDw","jf0ZtZ8CVkk","My god the place looks so amazing!","My god the place looks so amazing!","TRUE","none","0","2019-03-09T23:07:55.000Z","2019-03-09T23:07:55.000Z","Ugyx82qNhRAwj6RpdGd4AaABAg",NA,NA
"Curtis Carpenter","https://yt3.ggpht.com/-lrpmNNdFBMw/AAAAAAAAAAI/AAAAAAAAAAA/S2pKpiVDv_k/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCmR4XxkHDzFDsB9B3ALobIQ","UCmR4XxkHDzFDsB9B3ALobIQ","jf0ZtZ8CVkk","We need this in Birmingham.<U+0001F942><U+0001F600><U+0001F354><U+0001F370><U+0001F382><U+0001F37D><U+0001F967><U+0001F32D>","We need this in Birmingham.<U+0001F942><U+0001F600><U+0001F354><U+0001F370><U+0001F382><U+0001F37D><U+0001F967><U+0001F32D>","TRUE","none","0","2019-03-09T22:19:28.000Z","2019-03-09T22:19:28.000Z","UgwQYqtoVApQvbNfMUR4AaABAg",NA,NA
"Omani Oman","https://yt3.ggpht.com/-lRE_F7iv-rQ/AAAAAAAAAAI/AAAAAAAAAAA/zfcFd5N8J4w/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCFqALcC2cVtJTMC2FnX5Q_Q","UCFqALcC2cVtJTMC2FnX5Q_Q","jf0ZtZ8CVkk","Well done","Well done","TRUE","none","0","2019-03-09T20:21:38.000Z","2019-03-09T20:21:38.000Z","UgztXqXoX_507-WU6UR4AaABAg",NA,NA
"Amna Abid","https://yt3.ggpht.com/-MavcvhEgCA4/AAAAAAAAAAI/AAAAAAAAAAA/4dYSoOU4P1U/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCPpjg68dQeTpVZLRQw1SsjQ","UCPpjg68dQeTpVZLRQw1SsjQ","jf0ZtZ8CVkk","<a href=\"https://www.youtube.com/watch?v=jf0ZtZ8CVkk&amp;t=0m27s\">0:27</a> hi random lady <U+0001F44B><U+0001F3FC>","0:27 hi random lady <U+0001F44B><U+0001F3FC>","TRUE","none","0","2019-03-09T20:04:39.000Z","2019-03-09T20:04:39.000Z","Ugzc3ErklCGLQjDxYoh4AaABAg",NA,NA
"Anay Mridul","https://yt3.ggpht.com/-ROATKETb7W4/AAAAAAAAAAI/AAAAAAAAAAA/d1tf3VC5tM8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCWd68Y_lz9BhKPtBfpfkzeg","UCWd68Y_lz9BhKPtBfpfkzeg","jf0ZtZ8CVkk","As a Starbucks Reserve barista in London, I hate to break it to you, but there are literally four Starbucks stores in Milan itself.","As a Starbucks Reserve barista in London, I hate to break it to you, but there are literally four Starbucks stores in Milan itself.","TRUE","none","4","2019-03-09T19:59:41.000Z","2019-03-09T19:59:41.000Z","UgzxwT_p-tbBCpVqQ6l4AaABAg",NA,NA
"i have ADHD","https://yt3.ggpht.com/-css5pJqi_YA/AAAAAAAAAAI/AAAAAAAAAAA/L9G8eY5TOY8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCIYVnMk0j_HLGtQcnurZXMw","UCIYVnMk0j_HLGtQcnurZXMw","jf0ZtZ8CVkk","American white girls are dying inside","American white girls are dying inside","TRUE","none","1","2019-03-09T18:54:39.000Z","2019-03-09T18:54:49.000Z","UgzUIIFXMB7yBzmaq8R4AaABAg",NA,NA
"nikocesenatico","https://yt3.ggpht.com/-oi31fIP2loE/AAAAAAAAAAI/AAAAAAAAAAA/oNq1x2vTc7M/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC0GkhlQ_JGbKhHRMAR6sQ2A","UC0GkhlQ_JGbKhHRMAR6sQ2A","jf0ZtZ8CVkk","This girl is the worst italian that Insider could find to show them the Italian culture, first of all her accent is awful and she clearly knows little of what she is presenting, for example she says the glass of water is typical after coffee this is bullshit, you drink water before your Coffe to clean your mouth and experience the true taste of coffee.","This girl is the worst italian that Insider could find to show them the Italian culture, first of all her accent is awful and she clearly knows little of what she is presenting, for example she says the glass of water is typical after coffee this is bullshit, you drink water before your Coffe to clean your mouth and experience the true taste of coffee.","TRUE","none","2","2019-03-09T18:09:11.000Z","2019-03-09T18:09:11.000Z","Ugw7k6jQbhhS_1lH5IF4AaABAg",NA,NA
"bagondreamer","https://yt3.ggpht.com/-jfQdlz-ragk/AAAAAAAAAAI/AAAAAAAAAAA/7hP1IFQNAn8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCiVXG30KwZqBXzhIml8xTYg","UCiVXG30KwZqBXzhIml8xTYg","jf0ZtZ8CVkk","Why does italy only have one starbucks? Cuz the starbucks coffee that we drink in the states they call dishwater","Why does italy only have one starbucks? Cuz the starbucks coffee that we drink in the states they call dishwater","TRUE","none","41","2019-03-09T18:00:21.000Z","2019-03-09T18:00:30.000Z","UgwoEOGOYMW5Ni6ubdN4AaABAg",NA,NA
"camillako","https://yt3.ggpht.com/-XfhKAQS7T7I/AAAAAAAAAAI/AAAAAAAAAAA/cq0bQGmRC-w/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC3E2Z7Z7Is23IxyWGkAezjQ","UC3E2Z7Z7Is23IxyWGkAezjQ","jf0ZtZ8CVkk","Maybe it&#39;s also the only Starbucks in the world with decent coffee","Maybe it's also the only Starbucks in the world with decent coffee","TRUE","none","6","2019-03-09T17:04:28.000Z","2019-03-09T17:04:28.000Z","Ugz-cN2DrgGy9rjXAaN4AaABAg",NA,NA
"Chakra #5","https://yt3.ggpht.com/-L-HNN11XVVo/AAAAAAAAAAI/AAAAAAAAAAA/CJWt9hH_QZg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCEy3tD2lGl74auYS_IZK88A","UCEy3tD2lGl74auYS_IZK88A","jf0ZtZ8CVkk","Italy doesn&#39;t need Starbucks because they&#39;ve had their own unique coffee culture for a very long time.","Italy doesn't need Starbucks because they've had their own unique coffee culture for a very long time.","TRUE","none","0","2019-03-09T16:46:01.000Z","2019-03-09T16:46:01.000Z","Ugx_aFj8tBIh1l4lcqd4AaABAg",NA,NA
"Han Solo","https://yt3.ggpht.com/-p7ArYnowrjU/AAAAAAAAAAI/AAAAAAAAAAA/GluksyAfJ3g/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCArTfjrl6G_0349oeDT66gg","UCArTfjrl6G_0349oeDT66gg","jf0ZtZ8CVkk","i dont really like pizza or the any meal in italy but i <a href=\"http://f.ing/\">f.ing</a> love the coffee culture. greetings from germany.","i dont really like pizza or the any meal in italy but i f.ing love the coffee culture. greetings from germany.","TRUE","none","0","2019-03-09T16:42:47.000Z","2019-03-09T16:42:47.000Z","Ugx-AjYpSO3zQFoahtx4AaABAg",NA,NA
"sharon costantini","https://yt3.ggpht.com/-gYDerdwqcz0/AAAAAAAAAAI/AAAAAAAAAAA/y6PmLNcg63k/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCYcKbogTOV-KlbIKCBAvdZw","UCYcKbogTOV-KlbIKCBAvdZw","jf0ZtZ8CVkk","This is in my city yass!!","This is in my city yass!!","TRUE","none","0","2019-03-09T16:37:10.000Z","2019-03-09T16:37:10.000Z","Ugz823diebUkaQwGAEJ4AaABAg",NA,NA
"Junior Becerra","https://yt3.ggpht.com/-Lfn70j_gbnA/AAAAAAAAAAI/AAAAAAAAAAA/myzsdONu3QY/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCtCe1DHVw6VWI4q4Htx9cCg","UCtCe1DHVw6VWI4q4Htx9cCg","jf0ZtZ8CVkk","This is definitely not the only Starbucks in Italy, just saying...","This is definitely not the only Starbucks in Italy, just saying...","TRUE","none","0","2019-03-09T16:37:08.000Z","2019-03-09T16:37:08.000Z","UgxwcW4ocOsV4l1xOKx4AaABAg",NA,NA
"Nam Cát phuong","https://yt3.ggpht.com/-RVud_OANUAY/AAAAAAAAAAI/AAAAAAAAAAA/CcUUJD_Ky_8/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCqf6qfoHFj4bD5dyC_nP0pg","UCqf6qfoHFj4bD5dyC_nP0pg","jf0ZtZ8CVkk","SUB TO PEWDEPIE","SUB TO PEWDEPIE","TRUE","none","0","2019-03-09T16:31:04.000Z","2019-03-09T16:31:04.000Z","UgxwJ5DFi9Sp6jISjf54AaABAg",NA,NA
"Peyton's Playlists","https://yt3.ggpht.com/-UwRvmD7J7wc/AAAAAAAAAAI/AAAAAAAAAAA/8wvudq1EuUA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCEKHthAjsiqjaYFuEcuduyQ","UCEKHthAjsiqjaYFuEcuduyQ","jf0ZtZ8CVkk","Beautiful, I love how respectful it is.","Beautiful, I love how respectful it is.","TRUE","none","0","2019-03-09T16:25:03.000Z","2019-03-09T16:25:03.000Z","UgwDTmDGIV--xOhW1dJ4AaABAg",NA,NA
"Erin :3","https://yt3.ggpht.com/-RAyWkt4fQdk/AAAAAAAAAAI/AAAAAAAAAAA/FpVS61jG5IE/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC-lV8oMkYkETR8MkKK0edTQ","UC-lV8oMkYkETR8MkKK0edTQ","jf0ZtZ8CVkk","White girl, in the wrong city: oh EMGEEE I CAN ABSOLUTELY NOT WAIT TO TRY THE STARBUCKSSS","White girl, in the wrong city: oh EMGEEE I CAN ABSOLUTELY NOT WAIT TO TRY THE STARBUCKSSS","TRUE","none","0","2019-03-09T15:02:01.000Z","2019-03-09T15:02:01.000Z","Ugww0F5yjhbBI97tzcF4AaABAg",NA,NA
"Tao Dai","https://yt3.ggpht.com/-Jv-Km5V7FxQ/AAAAAAAAAAI/AAAAAAAAAAA/s5O5mBQ0oiM/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCZZ8IGaTc6-gG0qOYbjjFpw","UCZZ8IGaTc6-gG0qOYbjjFpw","jf0ZtZ8CVkk","It&#39;s moving the needle","It's moving the needle","TRUE","none","0","2019-03-09T14:40:33.000Z","2019-03-09T14:40:33.000Z","Ugzbx19nHcH0aOZHw4d4AaABAg",NA,NA
"Pomeranian Lover","https://yt3.ggpht.com/-BQHvaHNg-T8/AAAAAAAAAAI/AAAAAAAAAAA/4XSb8p4iPrQ/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCXXUofibprOZUqNbd9Hc8gw","UCXXUofibprOZUqNbd9Hc8gw","jf0ZtZ8CVkk","<a href=\"https://www.youtube.com/watch?v=jf0ZtZ8CVkk&amp;t=3m57s\">3:57</a> pls explain more about that huge Indonesian map on the wall. or is that mean Indonesia is where most of the coffee beans come from??","3:57 pls explain more about that huge Indonesian map on the wall. or is that mean Indonesia is where most of the coffee beans come from??","TRUE","none","2","2019-03-09T14:39:37.000Z","2019-03-09T14:39:37.000Z","Ugzxyf1N3DMRo-CfaLF4AaABAg",NA,NA
"itzel Cortez","https://yt3.ggpht.com/-IAKNV0qmDqc/AAAAAAAAAAI/AAAAAAAAAAA/6SBfImzt0Cs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCBybk7kNtxhVS8pt_FhvUUQ","UCBybk7kNtxhVS8pt_FhvUUQ","jf0ZtZ8CVkk","Everyone know that Italy is known for their espresso there’s a lot of cafés there and I’m pretty sure the quality is beautiful that’s why Starbucks went all out, because they known American Starbucks can’t compite with Italian cafés","Everyone know that Italy is known for their espresso there’s a lot of cafés there and I’m pretty sure the quality is beautiful that’s why Starbucks went all out, because they known American Starbucks can’t compite with Italian cafés","TRUE","none","0","2019-03-09T14:35:54.000Z","2019-03-09T14:35:54.000Z","UgxYCY39jq0wVvYIg_F4AaABAg",NA,NA
"30,000 subscribers with no video","https://yt3.ggpht.com/-HunE5qP58ew/AAAAAAAAAAI/AAAAAAAAAAA/Dm4DZzkSK8c/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCCBD1OX1fzfb0Dn-LYMCrOA","UCCBD1OX1fzfb0Dn-LYMCrOA","jf0ZtZ8CVkk","Oh the irony.","Oh the irony.","TRUE","none","0","2019-03-09T14:21:07.000Z","2019-03-09T14:21:07.000Z","UgwjNT7FMAdVEIQt3TF4AaABAg",NA,NA
"Flor Guzman","https://yt3.ggpht.com/-Vjeuwv0UAl8/AAAAAAAAAAI/AAAAAAAAAAA/rh6XkSyz0xA/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCzaebpD_IK-iJE9ukNfpILw","UCzaebpD_IK-iJE9ukNfpILw","jf0ZtZ8CVkk","Omg they got pizza in that Starbucks?!","Omg they got pizza in that Starbucks?!","TRUE","none","3","2019-03-09T14:15:10.000Z","2019-03-09T14:15:10.000Z","Ugx0k-JKsS3BoG12ZKh4AaABAg",NA,NA
"DiscoDude752","https://yt3.ggpht.com/-A1tvmeFGGC0/AAAAAAAAAAI/AAAAAAAAAAA/PXdTYwOdR4Y/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCsLCIk_VJDHMA_H77gVMbww","UCsLCIk_VJDHMA_H77gVMbww","jf0ZtZ8CVkk","Holy shit. This is huge.... <br /><br /><br /><br /><b>prob the best Starbucks to ever exist</b>","Holy shit. This is huge.... 



*prob the best Starbucks to ever exist*","TRUE","none","1","2019-03-09T14:11:52.000Z","2019-03-09T14:11:52.000Z","UgxOgLrHCoGJJoYpcft4AaABAg",NA,NA
"salman _47ner","https://yt3.ggpht.com/-4YHQh164J0Y/AAAAAAAAAAI/AAAAAAAAAAA/dvrYIcY6Jh0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCvyE8BPn2qgqhmAnHvb1waQ","UCvyE8BPn2qgqhmAnHvb1waQ","jf0ZtZ8CVkk","Cant imagine the rent of that place","Cant imagine the rent of that place","TRUE","none","4","2019-03-09T13:30:53.000Z","2019-03-09T13:30:53.000Z","Ugz9q-LZK8hPbBgpmFx4AaABAg",NA,NA
"Sherwin Cruz","https://yt3.ggpht.com/-0ZDM5apHjj0/AAAAAAAAAAI/AAAAAAAAAAA/ZKO6D6vgGEs/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCNLUPrQEuR_RLHFTAJtLjCw","UCNLUPrQEuR_RLHFTAJtLjCw","jf0ZtZ8CVkk","I love her face<U+0001F60D>","I love her face<U+0001F60D>","TRUE","none","0","2019-03-09T13:03:20.000Z","2019-03-09T13:03:20.000Z","Ugxsf5AYjv3duDO4UY14AaABAg",NA,NA
"Ms. MoneyPenny","https://yt3.ggpht.com/-R4tebGJUIw8/AAAAAAAAAAI/AAAAAAAAAAA/M_mBVEgtUOg/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCskPbtL0Vfqduj482UOYlgQ","UCskPbtL0Vfqduj482UOYlgQ","jf0ZtZ8CVkk","Starbucks in Italy? That is the height of hubris.","Starbucks in Italy? That is the height of hubris.","TRUE","none","0","2019-03-09T13:00:55.000Z","2019-03-09T13:00:55.000Z","Ugx75t72zCR2cantVFd4AaABAg",NA,NA
"Gia Nhu","https://yt3.ggpht.com/-HDKJSj2rwaw/AAAAAAAAAAI/AAAAAAAAAAA/tHbtaJFRtnI/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC-6IgRZIXc5Qy-s731jLXXg","UC-6IgRZIXc5Qy-s731jLXXg","jf0ZtZ8CVkk","Italy&#39;s memes :3","Italy's memes :3","TRUE","none","0","2019-03-09T12:43:00.000Z","2019-03-09T12:43:00.000Z","UgyVhSY02fYCqEi7cWJ4AaABAg",NA,NA
"Chloe Pan","https://yt3.ggpht.com/-oUGpMTN12HE/AAAAAAAAAAI/AAAAAAAAAAA/cooDoH7Mu1Q/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCR-JefVfBb4sSqpkg1ENSBQ","UCR-JefVfBb4sSqpkg1ENSBQ","jf0ZtZ8CVkk","This is not the only the Starbucks in Italy. In fact, there are already 3 normal stores in the city, not including this one. Read here: <a href=\"https://www.comunicaffe.com/starbucks-opens-two-new-stores-in-milan-malpensa-airport-next-in-line/\">https://www.comunicaffe.com/starbucks-opens-two-new-stores-in-milan-malpensa-airport-next-in-line/</a>","This is not the only the Starbucks in Italy. In fact, there are already 3 normal stores in the city, not including this one. Read here: https://www.comunicaffe.com/starbucks-opens-two-new-stores-in-milan-malpensa-airport-next-in-line/","TRUE","none","0","2019-03-09T12:42:25.000Z","2019-03-09T12:42:51.000Z","UgyRaisSvZwiu6d8hOp4AaABAg",NA,NA
"Zachary","https://yt3.ggpht.com/-PBuvEfoRDtc/AAAAAAAAAAI/AAAAAAAAAAA/1zd9AT3qNb0/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UCoIxW4rfyO30KaBc3VESCQg","UCoIxW4rfyO30KaBc3VESCQg","jf0ZtZ8CVkk","I want to visit!","I want to visit!","TRUE","none","0","2019-03-09T12:20:06.000Z","2019-03-09T12:20:06.000Z","Ugzf-vDhL4nG19OpOpx4AaABAg",NA,NA
"Maggy Protasio","https://yt3.ggpht.com/-FpxVlhN6OJk/AAAAAAAAAAI/AAAAAAAAAAA/2uAkq4yuu3M/s28-c-k-no-mo-rj-c0xffffff/photo.jpg","http://www.youtube.com/channel/UC7Hw4mxG-6_g-sQxbXDImFw","UC7Hw4mxG-6_g-sQxbXDImFw","jf0ZtZ8CVkk","actually there are three starbucks in Italy. Get your facts straight","actually there are three starbucks in Italy. Get your facts straight","TRUE","none","6","2019-03-09T12:10:34.000Z","2019-03-09T12:10:34.000Z","Ugx3c-UGCiTN27C9rmR4AaABAg",NA,NA
